Index;Price;Host Since;Host Response Rate;Host Verifications;Neighbourhood Group Cleansed;Longitude;Room Type;Accommodates;Bathrooms;Bedrooms;Amenities;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 30;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Calculated host listings count;Reviews per Month;Features
6658;100.0;5;100.0;5;68.8821138211382;-3.671230937437873;80.1381671466533;6;2.0;4.0;15;0.0;0.0;1;0;14;26;89.0;10.0;8.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;1.4;2
3375;19.0;10;90.0;5;52.68181818181818;-3.6569154363488723;32.38965911831498;2;0.5;1.0;6;100.0;20.0;1;6;26;15;68.0;7.0;7.0;8.0;9.0;8.0;7.0;65.22549019607843;2.0;0.39;4
8664;64.0;6;100.0;4;64.56904097353802;-3.710058527390977;32.38965911831498;6;1.0;1.0;16;0.0;29.0;1;23;25;15;76.0;7.0;8.0;9.0;9.0;9.0;7.0;65.22549019607843;6.0;0.65;4
14614;190.0;4;100.0;3;74.76748971193416;-3.679980320572181;80.1381671466533;4;2.5;2.0;19;0.0;40.0;1;0;5;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;0.54;3
4676;45.0;5;96.04274307186472;4;47.468992248062015;-3.696241613577741;32.38965911831498;2;1.0;1.0;14;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
6685;130.0;7;100.0;4;74.76748971193416;-3.6911038989557885;80.1381671466533;6;2.0;2.0;20;300.0;40.0;4;20;4;20;95.0;10.0;10.0;10.0;10.0;9.0;9.0;65.22549019607843;15.0;1.05;5
8185;84.0;4;96.04274307186472;2;64.56904097353802;-3.7117671225554663;32.38965911831498;1;1.0;1.0;8;0.0;0.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;2
1964;78.0;6;89.0;3;60.31679389312977;-3.704025452698561;80.1381671466533;6;1.0;3.0;5;0.0;0.0;1;0;0;2;80.0;8.0;8.0;10.0;9.0;9.0;7.0;50.39969226382209;9.0;0.09;3
11995;42.0;8;100.0;5;64.56904097353802;-3.7070015518114032;32.38965911831498;2;1.0;1.0;15;200.0;0.0;1;20;19;32;93.0;9.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;2.0;0.58;4
108;95.0;10;100.0;4;59.78174928572369;-3.7174644806606;80.1381671466533;3;1.0;2.0;16;500.0;70.0;3;20;0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;4.0;0.27;3
11650;17.0;4;20.0;2;42.264044943820224;-3.6452621812066366;32.38965911831498;2;1.0;1.0;9;0.0;5.0;1;0;2;4;100.0;10.0;10.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;1.24;2
2516;70.0;7;100.0;5;64.56904097353802;-3.705469478628536;80.1381671466533;2;1.0;1.0;14;200.0;30.0;2;10;0;22;91.0;9.0;9.0;10.0;10.0;10.0;9.0;58.728428701180746;4.0;0.86;4
8808;43.0;5;100.0;3;44.16263736263736;-3.6964580181424576;80.1381671466533;4;1.0;1.0;12;0.0;0.0;2;10;8;4;90.0;9.0;8.0;9.0;9.0;9.0;9.0;50.39969226382209;1.0;0.76;2
12895;84.0;7;89.0;4;68.8821138211382;-3.6885103147649314;32.38965911831498;2;1.0;1.0;9;0.0;50.0;1;50;30;1;80.0;2.0;10.0;10.0;8.0;10.0;8.0;65.22549019607843;1.0;0.06;4
5087;150.0;4;100.0;6;74.76748971193416;-3.685647774900901;80.1381671466533;4;2.0;2.0;15;0.0;58.0;1;0;27;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;11.0;2.1509986225895266;6
7784;20.0;5;96.04274307186472;3;44.16263736263736;-3.6969997677758193;32.38965911831498;1;1.0;1.0;11;0.0;0.0;1;0;0;11;92.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.51;3
862;60.0;7;100.0;3;64.56904097353802;-3.7101582289759936;80.1381671466533;2;1.0;1.0;14;0.0;10.0;2;0;1;1;100.0;10.0;8.0;10.0;10.0;10.0;8.0;50.39969226382209;1.0;0.2;2
1195;52.0;6;100.0;5;60.31679389312977;-3.7015503660099713;80.1381671466533;4;1.0;2.0;9;90.0;14.0;2;12;9;72;88.0;9.0;9.0;10.0;10.0;10.0;9.0;58.728428701180746;6.0;4.83;4
7019;60.0;8;96.04274307186472;3;34.44303797468354;-3.75063202024774;32.38965911831498;2;1.0;1.0;16;0.0;0.0;1;0;30;1;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;2.0;0.05;2
8990;38.0;8;100.0;4;66.66331658291458;-3.674242769071133;32.38965911831498;1;1.0;1.0;16;150.0;0.0;1;0;19;23;95.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.55;6
9991;49.0;6;100.0;4;64.56904097353802;-3.705047386986242;80.1381671466533;2;1.0;1.0;20;0.0;10.0;1;0;3;66;94.0;9.0;9.0;9.0;10.0;10.0;9.0;65.22549019607843;1.0;2.81;4
7485;65.0;3;100.0;3;66.66331658291458;-3.6792145101425713;80.1381671466533;2;1.0;0.0;13;0.0;0.0;1;0;0;2;80.0;8.0;4.0;10.0;10.0;8.0;8.0;50.39969226382209;1.0;1.15;3
13278;110.0;5;100.0;5;64.56904097353802;-3.7006317796281385;80.1381671466533;4;1.0;2.0;17;175.0;50.0;1;0;11;2;100.0;10.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;2.0;2.0;5
1001;20.0;5;96.04274307186472;3;64.56904097353802;-3.703044423258469;32.38965911831498;2;1.0;1.0;12;0.0;7.0;1;0;0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.45;3
13502;110.0;6;100.0;5;74.76748971193416;-3.6782469085752285;80.1381671466533;5;2.0;2.0;12;0.0;40.0;4;20;11;10;96.0;9.0;9.0;10.0;10.0;10.0;9.0;50.39969226382209;1.0;0.79;4
9110;11.0;3;80.0;3;35.503937007874015;-3.67036663038542;32.38965911831498;1;1.0;1.0;13;100.0;5.0;1;10;27;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;1.0;4
9976;15.0;6;100.0;4;64.56904097353802;-3.7038915706704754;32.38965911831498;2;2.0;1.0;17;0.0;10.0;1;0;5;22;72.0;8.0;8.0;8.0;8.0;10.0;8.0;65.22549019607843;7.0;4.07;3
10453;55.0;4;100.0;7;42.264044943820224;-3.6481108379197855;80.1381671466533;3;1.0;2.0;17;100.0;20.0;2;0;0;1;100.0;10.0;10.0;10.0;10.0;8.0;8.0;65.22549019607843;1.0;0.79;4
4003;50.0;5;96.04274307186472;3;34.44303797468354;-3.737331007833334;32.38965911831498;2;1.0;1.0;11;0.0;0.0;1;0;30;3;80.0;9.0;8.0;7.0;9.0;7.0;7.0;50.39969226382209;1.0;0.15;3
6601;185.0;7;100.0;3;64.56904097353802;-3.7079912782140534;80.1381671466533;5;2.0;2.0;15;200.0;95.0;4;0;13;41;95.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;9.0;2.03;4
7185;20.0;8;96.04274307186472;3;34.44303797468354;-3.7367206008139138;32.38965911831498;2;1.0;1.0;8;150.0;0.0;1;15;0;1;100.0;10.0;10.0;10.0;10.0;8.0;8.0;58.728428701180746;1.0;0.06;2
13117;100.0;4;100.0;3;59.78174928572369;-3.717125757137639;80.1381671466533;4;1.0;1.0;14;200.0;20.0;2;20;11;3;100.0;9.0;9.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.5;2
14358;21.0;5;100.0;3;64.56904097353802;-3.7013606914338313;32.38965911831498;2;1.0;1.0;8;0.0;0.0;1;6;4;141;88.0;9.0;9.0;10.0;9.0;9.0;9.0;65.22549019607843;1.0;7.28;4
923;60.0;4;96.04274307186472;2;64.56904097353802;-3.7107042202694314;80.1381671466533;2;1.0;1.0;12;0.0;10.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
3850;149.0;5;100.0;6;68.8821138211382;-3.6810584391120114;80.1381671466533;6;2.0;3.0;14;0.0;47.0;4;35;10;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;7.0;3.43;6
12956;15.0;5;100.0;3;34.44303797468354;-3.7712055560995648;32.38965911831498;2;1.0;1.0;10;100.0;20.0;1;15;30;25;97.0;10.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;1.0;1.18;4
2700;55.0;5;50.0;4;42.264044943820224;-3.641586547721929;80.1381671466533;4;1.0;1.0;13;650.0;30.0;1;0;0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.24;4
3720;25.0;5;100.0;4;35.503937007874015;-3.664228535526264;32.38965911831498;2;1.0;1.0;11;0.0;0.0;1;0;9;55;93.0;9.0;9.0;10.0;10.0;9.0;9.0;58.728428701180746;2.0;2.44;5
9834;65.0;6;100.0;5;64.56904097353802;-3.7104409346883256;80.1381671466533;2;1.0;0.0;16;100.0;0.0;2;0;10;90;96.0;10.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;2.0;3.75;6
6771;36.0;6;100.0;6;34.44303797468354;-3.724504529426679;80.1381671466533;2;1.0;1.0;17;0.0;15.0;1;0;4;42;87.0;9.0;9.0;10.0;10.0;9.0;9.0;65.22549019607843;2.0;4.33;5
9871;59.0;5;100.0;3;64.56904097353802;-3.702110134536949;80.1381671466533;2;1.0;1.0;6;0.0;0.0;1;0;0;2;80.0;10.0;9.0;10.0;10.0;9.0;8.0;65.22549019607843;1.0;0.25;3
13556;55.0;4;100.0;4;47.468992248062015;-3.698896640313712;32.38965911831498;2;1.0;1.0;23;0.0;0.0;1;0;25;4;95.0;10.0;10.0;8.0;10.0;10.0;10.0;50.39969226382209;5.0;0.9;3
3303;21.0;3;96.0;6;47.468992248062015;-3.701896051044092;32.38965911831498;1;1.0;1.0;10;0.0;0.0;1;0;3;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;3.0;2.1509986225895266;3
12861;65.0;6;100.0;4;64.56904097353802;-3.7047572897778345;32.38965911831498;2;1.0;1.0;21;100.0;17.0;2;20;4;57;98.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;4.32;4
13269;20.0;8;85.0;4;64.56904097353802;-3.697898218392503;32.38965911831498;2;1.0;1.0;11;0.0;0.0;1;0;6;103;71.0;7.0;6.0;8.0;8.0;10.0;7.0;58.728428701180746;2.0;1.74;3
8669;25.0;8;100.0;5;64.56904097353802;-3.710498192966704;32.38965911831498;3;2.0;1.0;22;0.0;10.0;1;5;8;189;91.0;9.0;9.0;10.0;10.0;10.0;9.0;50.39969226382209;4.0;8.46;4
6256;50.0;5;100.0;3;35.503937007874015;-3.6660539512524735;80.1381671466533;3;1.0;1.0;12;0.0;0.0;1;0;3;9;93.0;9.0;10.0;10.0;10.0;9.0;10.0;65.22549019607843;7.0;0.66;3
4445;58.0;9;100.0;4;64.56904097353802;-3.711122819709961;80.1381671466533;2;1.0;1.0;13;100.0;35.0;1;15;16;73;94.0;9.0;9.0;10.0;10.0;10.0;9.0;65.22549019607843;1.0;2.26;2
1670;98.0;3;100.0;2;64.56904097353802;-3.704076378662289;80.1381671466533;4;2.0;2.0;19;200.0;36.0;4;15;12;6;90.0;9.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;2.14;3
13735;28.0;3;96.04274307186472;3;64.56904097353802;-3.7004717638538014;32.38965911831498;4;1.0;2.0;12;0.0;5.0;1;12;14;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;2.0;2.1509986225895266;2
11911;30.0;8;100.0;4;35.503937007874015;-3.6373671054654335;80.1381671466533;4;1.0;1.0;15;0.0;10.0;2;10;2;20;97.0;10.0;10.0;10.0;10.0;9.0;10.0;58.728428701180746;2.0;2.9;4
8083;50.0;6;100.0;5;64.56904097353802;-3.703561950229562;80.1381671466533;4;1.0;1.0;20;350.0;25.0;2;10;0;54;94.0;9.0;10.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;1.77;5
10195;90.0;7;100.0;3;74.76748971193416;-3.670322448262615;80.1381671466533;4;1.0;2.0;19;0.0;40.0;1;0;0;20;98.0;9.0;9.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;0.79;3
2940;15.0;6;100.0;4;64.56904097353802;-3.708006181023032;32.38965911831498;1;2.0;1.0;13;0.0;15.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;97.0;2.1509986225895266;3
8608;25.0;4;100.0;3;42.264044943820224;-3.639734342427;32.38965911831498;1;1.0;1.0;8;0.0;0.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;3.0;2.1509986225895266;4
14645;28.0;4;100.0;5;74.76748971193416;-3.6780324552572927;32.38965911831498;3;1.0;1.0;18;0.0;15.0;1;15;9;26;89.0;9.0;9.0;10.0;9.0;10.0;9.0;65.22549019607843;1.0;2.89;3
8079;100.0;7;100.0;4;64.56904097353802;-3.69977146922616;80.1381671466533;4;2.0;2.0;14;150.0;40.0;4;0;12;90;95.0;10.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;3.0;2.22;4
8895;170.0;5;100.0;7;47.468992248062015;-3.707104643802692;80.1381671466533;4;1.5;2.0;17;100.0;50.0;1;0;29;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;3
2564;225.0;5;100.0;4;66.66331658291458;-3.673111284472258;80.1381671466533;4;2.0;2.0;17;300.0;40.0;1;0;0;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.52;4
13829;60.0;3;96.04274307186472;1;64.56904097353802;-3.7104536096936713;80.1381671466533;2;1.0;1.0;13;0.0;20.0;2;10;8;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
1953;20.0;4;96.04274307186472;1;47.468992248062015;-3.704359118945872;80.1381671466533;3;1.0;3.0;9;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;2
8974;50.0;7;100.0;4;64.56904097353802;-3.707393920948162;80.1381671466533;4;1.0;1.0;17;0.0;25.0;1;0;1;129;84.0;9.0;9.0;9.0;9.0;10.0;9.0;65.22549019607843;46.0;4.2;4
967;79.0;4;99.0;4;64.56904097353802;-3.70629417197814;80.1381671466533;3;1.0;1.0;14;150.0;30.0;2;12;9;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;67.0;2.1509986225895266;5
236;95.0;4;100.0;3;74.76748971193416;-3.683295418633288;80.1381671466533;4;1.0;2.0;16;0.0;50.0;1;0;4;32;90.0;9.0;9.0;9.0;9.0;10.0;9.0;65.22549019607843;1.0;2.99;3
2645;105.0;7;100.0;5;59.78174928572369;-3.711971880447297;80.1381671466533;4;1.0;1.0;24;0.0;0.0;1;0;11;7;94.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;6.0;0.19;4
11936;76.0;4;100.0;3;47.468992248062015;-3.692273919718119;80.1381671466533;4;1.0;2.0;17;234.0;59.0;1;12;6;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;1.76;4
12451;33.0;4;100.0;3;74.76748971193416;-3.675491613813852;32.38965911831498;2;1.0;1.0;16;100.0;10.0;1;10;4;26;98.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;3.0;4.76;5
2309;45.0;7;100.0;3;64.56904097353802;-3.7105055289532163;80.1381671466533;3;1.0;1.0;19;100.0;20.0;2;15;1;31;85.0;9.0;9.0;9.0;9.0;10.0;9.0;58.728428701180746;2.0;4.45;4
7128;19.0;4;100.0;4;37.81395348837209;-3.692493003897965;32.38965911831498;2;1.0;1.0;11;0.0;10.0;1;0;18;24;93.0;10.0;10.0;9.0;9.0;9.0;9.0;65.22549019607843;3.0;3.56;3
903;75.0;6;100.0;4;64.56904097353802;-3.6963892868240182;80.1381671466533;5;1.0;2.0;17;0.0;40.0;2;10;4;88;95.0;10.0;9.0;10.0;10.0;10.0;9.0;58.728428701180746;1.0;2.95;5
2924;50.0;5;100.0;6;64.56904097353802;-3.7116742868563577;80.1381671466533;3;1.0;1.0;12;0.0;20.0;2;15;6;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;0.21;5
13674;12.0;4;44.0;6;35.503937007874015;-3.6731819070402985;25.857142857142858;2;1.0;1.0;11;0.0;0.0;1;10;29;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
47;60.0;6;100.0;3;74.76748971193416;-3.676096231107248;80.1381671466533;3;1.0;1.0;17;0.0;0.0;2;15;1;72;96.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;2.36;5
7199;59.0;5;100.0;3;41.573170731707314;-3.6233647264851663;80.1381671466533;4;1.5;1.0;19;100.0;40.0;3;0;2;42;90.0;10.0;10.0;9.0;9.0;8.0;9.0;65.22549019607843;3.0;2.23;2
373;45.0;5;100.0;3;64.56904097353802;-3.69988695663152;32.38965911831498;2;1.0;1.0;12;0.0;0.0;1;0;10;76;95.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;3.98;3
10684;60.0;5;80.0;3;60.31679389312977;-3.708908902107596;32.38965911831498;2;1.5;2.0;18;0.0;20.0;1;0;21;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;1.0;2.1509986225895266;2
4336;125.0;6;92.0;3;74.76748971193416;-3.676195875529004;80.1381671466533;4;2.0;2.0;19;0.0;40.0;1;0;15;46;96.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;2.5;3
3032;75.0;6;100.0;4;64.56904097353802;-3.694105037010056;80.1381671466533;4;1.0;2.0;12;120.0;20.0;2;15;1;14;95.0;9.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;2.0;1.38;5
456;90.0;10;100.0;6;64.56904097353802;-3.700486319257282;80.1381671466533;4;2.0;2.0;16;200.0;50.0;1;0;6;32;94.0;9.0;10.0;9.0;10.0;10.0;9.0;65.22549019607843;4.0;3.06;4
1547;115.0;5;100.0;4;64.56904097353802;-3.7031237098413072;80.1381671466533;2;1.0;1.0;15;400.0;70.0;1;0;11;8;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;37.0;1.15;4
10392;120.0;7;100.0;4;64.56904097353802;-3.7054673977160055;80.1381671466533;6;1.0;2.0;23;0.0;40.0;4;15;17;55;86.0;9.0;8.0;9.0;9.0;10.0;9.0;65.22549019607843;3.0;1.86;4
2482;26.0;4;100.0;3;64.56904097353802;-3.7029144288700255;32.38965911831498;1;1.0;1.0;1;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;1.0;2.1509986225895266;2
13184;75.0;8;94.0;4;64.56904097353802;-3.7092432139532434;80.1381671466533;3;1.0;1.0;15;200.0;25.0;2;20;12;15;91.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;12.0;2.39;5
3042;55.0;6;100.0;3;64.56904097353802;-3.6995080939896985;80.1381671466533;4;1.0;2.0;12;0.0;0.0;2;10;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;2.0;2.1509986225895266;4
11784;19.0;3;75.0;6;44.16263736263736;-3.6949311977127985;32.38965911831498;1;1.0;1.0;14;0.0;0.0;1;0;28;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
3992;30.0;6;67.0;4;34.44303797468354;-3.723738147399384;32.38965911831498;3;1.0;1.0;8;0.0;0.0;1;15;5;7;94.0;9.0;9.0;9.0;10.0;9.0;9.0;50.39969226382209;2.0;0.25;4
153;45.0;5;100.0;4;46.98039215686274;-3.5781380193278176;32.38965911831498;1;0.5;1.0;13;0.0;0.0;1;10;0;32;90.0;9.0;10.0;10.0;10.0;9.0;9.0;50.39969226382209;15.0;1.68;4
11216;250.0;6;96.04274307186472;4;60.31679389312977;-3.7081727883029103;80.1381671466533;4;1.0;1.0;14;0.0;0.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
8899;20.0;5;100.0;5;42.264044943820224;-3.655647593766213;32.38965911831498;2;1.0;1.0;10;0.0;0.0;1;0;6;22;96.0;10.0;10.0;10.0;10.0;9.0;10.0;58.728428701180746;1.0;3.07;4
12906;60.0;5;96.04274307186472;3;74.76748971193416;-3.676419859794229;80.1381671466533;3;1.0;2.0;15;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;4
3857;140.0;6;100.0;5;68.8821138211382;-3.670322069256674;80.1381671466533;4;2.0;2.0;25;0.0;15.0;4;20;6;15;97.0;10.0;10.0;9.0;10.0;10.0;9.0;58.728428701180746;1.0;1.32;4
8809;39.0;5;100.0;4;44.16263736263736;-3.695075363296013;32.38965911831498;2;1.0;1.0;16;150.0;10.0;1;15;3;115;96.0;10.0;9.0;10.0;10.0;10.0;10.0;58.728428701180746;8.0;6.31;4
10562;19.0;3;100.0;3;35.191964285714285;-3.707290372237857;32.38965911831498;1;1.0;1.0;9;0.0;0.0;1;0;29;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.75;2
14064;90.0;4;100.0;2;66.66331658291458;-3.67723218236162;80.1381671466533;4;1.0;2.0;15;250.0;48.0;4;32;8;1;100.0;10.0;10.0;10.0;10.0;8.0;10.0;50.39969226382209;1.0;1.0;3
3097;20.0;6;100.0;4;64.56904097353802;-3.7036685475403055;32.38965911831498;2;2.0;1.0;18;0.0;10.0;2;10;0;127;86.0;9.0;8.0;9.0;9.0;10.0;9.0;65.22549019607843;7.0;4.29;4
8282;50.0;4;70.0;4;64.56904097353802;-3.6992262845583914;32.38965911831498;2;1.0;1.0;4;0.0;0.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;2
12115;32.0;4;95.0;3;44.16263736263736;-3.7085254219180555;32.38965911831498;2;1.5;1.0;16;100.0;0.0;1;10;7;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;3.0;1.51;3
9066;200.0;4;96.04274307186472;4;59.78174928572369;-3.72144017889096;80.1381671466533;5;2.5;3.0;16;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
3291;100.0;6;100.0;6;60.31679389312977;-3.6956922917245687;80.1381671466533;3;1.0;1.0;16;0.0;25.0;1;0;2;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;1.0;3
9511;80.0;6;100.0;3;42.264044943820224;-3.6566947784801327;80.1381671466533;6;1.0;3.0;9;0.0;30.0;4;15;9;21;96.0;9.0;9.0;10.0;10.0;8.0;9.0;50.39969226382209;1.0;0.61;3
11351;70.0;4;100.0;4;42.264044943820224;-3.652324962189173;80.1381671466533;7;2.0;3.0;17;0.0;30.0;2;10;14;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;1.19;2
1722;23.0;6;80.0;4;68.8821138211382;-3.675346719594757;32.38965911831498;1;1.0;1.0;13;250.0;15.0;1;0;0;8;88.0;9.0;9.0;9.0;9.0;10.0;10.0;58.728428701180746;3.0;0.43;4
11221;35.0;3;100.0;3;47.468992248062015;-3.699543162907;80.1381671466533;3;1.0;0.0;8;0.0;0.0;1;0;9;6;90.0;9.0;9.0;10.0;10.0;9.0;10.0;50.39969226382209;1.0;4.5;4
822;20.0;6;100.0;4;64.56904097353802;-3.706211403641426;32.38965911831498;1;2.0;1.0;15;0.0;15.0;1;5;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;97.0;2.1509986225895266;3
7749;17.0;6;100.0;4;74.76748971193416;-3.675611122315871;32.38965911831498;2;1.0;1.0;11;0.0;12.0;1;8;0;61;83.0;9.0;9.0;9.0;9.0;10.0;9.0;58.728428701180746;6.0;2.49;5
12801;85.0;8;100.0;4;64.56904097353802;-3.69905566240146;80.1381671466533;2;1.0;1.0;14;150.0;50.0;1;0;15;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;2.0;2.1509986225895266;3
2644;95.0;3;96.04274307186472;2;59.78174928572369;-3.7162053580098986;80.1381671466533;3;1.0;2.0;16;200.0;5.0;3;0;12;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;1.0;2.1509986225895266;3
14318;30.0;5;100.0;3;64.56904097353802;-3.710854098898605;32.38965911831498;2;2.0;1.0;14;0.0;5.0;1;15;9;120;94.0;9.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;3.0;5.01;4
399;28.0;6;100.0;4;64.56904097353802;-3.7006605808216992;32.38965911831498;2;1.0;1.0;13;0.0;0.0;1;10;11;24;88.0;9.0;8.0;9.0;10.0;10.0;9.0;58.728428701180746;1.0;0.96;5
6498;20.0;5;96.04274307186472;4;64.56904097353802;-3.7049451204192567;32.38965911831498;1;2.0;1.0;15;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;4
2043;20.0;5;100.0;4;64.56904097353802;-3.7050470841076804;32.38965911831498;2;1.0;1.0;12;0.0;0.0;1;0;2;3;90.0;9.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.79;3
13755;30.0;4;100.0;5;64.56904097353802;-3.699834797548711;80.1381671466533;2;1.0;0.0;7;0.0;20.0;1;0;5;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;1.0;5
